time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.1172539330658884,-2.5073733426627385,18.497397091781743,6.25278123411012,0.10612602750334066,0.0,-1.4918243969232667,-1.9049129452688909,5.023088697646107,0.04235708595798269,-0.048463285938611635,0.0,433.0537349546064,430.8821693734112,431.4608135984962,431.7084245227527
3.0600000000000023,-1.2088970683953364,-2.622385288772084,18.800888860406747,6.255206644221159,0.10278906087943707,0.0,-1.562645407672478,-1.9285917367577396,5.09302008612372,0.03624621896621526,-0.07643326815914256,0.0,454.87360644365674,452.6255637156032,454.45163640822454,453.9622835535982
3.1200000000000023,-1.3046595237000005,-2.7387590051389026,19.107955571524066,6.257080558502183,0.09825507749692708,0.0,-1.6290189416719634,-1.950355869940534,5.142363188695451,0.018614777492815683,-0.07388761857557813,0.0,447.7587668518619,447.96140436407427,449.0930854916726,447.66077461486657
3.1800000000000024,-1.4039753453886676,-2.856318126080575,19.41441165187652,6.257900910012371,0.09344586427886092,0.0,-1.6812255418307445,-1.9682323630829806,5.073198368062641,0.0012858915647002978,-0.0972071767139827,0.0,411.2291989176891,409.1518689360565,409.78126417109985,408.2375657713938
3.2400000000000024,-1.5067976147368929,-2.975064512330223,19.721528095224514,6.258395184721792,0.08749138582521532,0.0,-1.745595869935521,-1.9899556090772603,5.163660433275421,0.01940613739534,-0.10365234647253523,0.0,460.993568756169,460.4758075649401,459.46344628329,460.8979220551991
3.3000000000000025,-1.6133415000860056,-3.0950961583058496,20.03376948534014,6.259959904196332,0.08174664417418587,0.0,-1.8052916042388731,-2.0109739034871783,5.244085623676624,0.036878246705128646,-0.0833706587289455,0.0,457.8797627153026,459.482970700409,456.8142609903696,458.20570929694657
3.3600000000000025,-1.7235361221010386,-3.216406568618005,20.35296058752042,6.2623755058370705,0.07625367252385384,0.0,-1.8672866985991297,-2.0324609936496034,5.394979766329493,0.04628464170459053,-0.11772584226864398,0.0,481.39730700849856,478.7832431630966,479.21761644483206,479.93289111595277
3.4200000000000026,-1.8371320260977677,-3.338902062721819,20.678584344192778,6.265186452726255,0.0686200559510084,0.0,-1.918583028776464,-2.050472898485126,5.4589497882398605,0.047954467320406216,-0.16417375069584833,0.0,457.4269850893963,453.69634330964703,454.24318914330723,454.37835526168374
3.4800000000000026,-1.9535287273353583,-3.4623947047469965,21.006149250182833,6.267647174264898,0.058494191421123,0.0,-1.9605034911253456,-2.0657364403232705,5.460026990258973,0.02113979722051197,-0.18002444553735972,0.0,435.9498374834543,434.5948884606559,436.7568160772348,434.51506950755544
3.5400000000000027,-2.072448116856121,-3.5868173876155063,21.336919049875213,6.268685212213791,0.04749003753966452,0.0,-2.0023985073825665,-2.0815773821089905,5.565270747601147,0.008234955978862958,-0.19118539315256383,0.0,467.30587745515345,466.4039479298457,468.75249316014595,467.7483328052147
